place,cat,target,imp,month,cart,ctr,pdp,clicks,tot_rev,spend,ros,isvt_rev,on_vt_rev,isct_rev,on_ct_rev,tot_ol_rev,tot_in_rev,vt_roas,ct_roas
App,Scents ,Context,986326,March,0,6,0,618,0,0,0,0,0,0,0,0,0,0,0
Phone,Scents ,Context,99477,April,3,9,49,90,0,1600,0,0,0,0,0,0,0,0,0
Desktop,Scents ,Brand,34167,June,2,5,60,17,900,416,2,0,900,0,0,900,0,631,0
Phone,Scents ,Intended,29402,May,2,20,126,60,900,475,2,0,900,0,0,900,0,36,0
Phone,Scents ,Context,95157,April,0,5,29,50,0,1563,0,0,0,0,0,0,0,0,0
Phone,Scents ,Brand,1190,August,7,8,90,1,909,19,48,19,890,0,0,890,19,4430,0
Phone,Scents ,Context,93806,April,2,6,31,52,0,1520,0,0,0,0,0,0,0,0,0
Desktop,Scents ,Brand,32563,May,1,2,23,6,945,366,1,500,445,0,0,445,500,307,0
Desktop,Entertainment,Intended,521249,July,248,8,2995,443,138664,7775,16,17660,121005,0,1750,122755,17660,102847,0
Phone,Scents ,Brand,305863,May,125,11,1369,323,18795,4888,3,1982,16813,0,0,16813,1982,2042,0
App,Scents ,Brand,25308,May,0,6,198,14,986,464,2,0,986,0,0,986,0,77,0
Phone,Entertainment,Intended,1157649,July,1271,18,16236,2118,141752,20440,6,14461,127291,0,1350,128641,14461,25037,0
Phone,Scents ,Browse,6642,August,2,12,81,8,1014,97,9,158,856,0,0,856,158,625,0
Phone,Entertainment,Intended,190915,July,461,20,6477,389,147282,3416,36,31113,116169,2120,5430,121599,33233,17061,2
Desktop,Scents ,Brand,24476,April,7,4,43,10,1018,268,4,42,976,0,0,976,42,285,0
Desktop,Scents ,Context,76422,April,6,2,50,16,0,1006,0,0,0,0,0,0,0,0,0
Phone,Scents ,Brand,17358,September,17,11,218,19,1027,286,3,74,954,0,0,954,74,369,0
Desktop,Scents ,Context,70398,April,0,3,18,18,0,921,0,0,0,0,0,0,0,0,0
Phone,Scents ,Brand,47568,April,11,8,56,40,1049,735,1,600,449,0,0,449,600,547,0
Phone,Scents ,Brand,29614,March,0,5,70,14,1060,429,2,160,900,0,0,900,160,477,0
Phone,Scents ,Brand,133538,March,15,18,186,237,1064,2153,0,185,879,0,0,879,185,39,0
Desktop,Scents ,Brand,21716,March,2,7,70,16,1070,283,4,30,1040,0,0,1040,30,1166,0
Phone,Scents ,Browse,4223,September,11,17,119,7,1072,71,4,760,312,0,0,312,760,179,0
Phone,Entertainment,Brand,6789386,July,51444,14,565813,9266,12318015,112874,93,2026669,10291346,57779,227703,10519049,2084448,217405,3
Phone,Entertainment,Intended,332897,July,385,16,7227,535,165435,5775,23,36473,128962,230,1750,130712,36703,6559,0
Desktop,Scents ,Brand,14268,September,1,4,9,5,1100,171,6,0,1100,0,0,1100,0,155,0
Phone,Scents ,Brand,21096,August,23,4,190,8,1127,181,6,0,1127,0,0,1127,0,340,0
Desktop,Scents ,Brand,23109,May,2,2,11,5,1132,319,4,0,1132,0,0,1132,0,1204,0
Desktop,Scents ,Browse,44732,August,16,2,54,10,1139,502,1,424,715,0,0,715,424,342,0
Phone,Scents ,Brand,209974,June,114,9,1154,181,20100,3331,6,862,19238,0,0,19238,862,4990,0
Desktop,Entertainment,Intended,179905,July,603,7,4072,120,184041,2140,80,20274,163766,0,6456,170222,20274,23274,3
Desktop,Scents ,Context,62289,August,0,6,8,36,0,693,0,0,0,0,0,0,0,0,0
Phone,Scents ,Brand,645742,March,19,12,117,745,1187,10571,0,464,723,0,0,723,464,11,0
Phone,Scents ,Context,51473,March,0,5,26,26,0,830,0,0,0,0,0,0,0,0,0
Desktop,Scents ,Brand,14368,August,4,3,32,5,1200,173,7,0,1200,0,0,1200,0,961,0
Desktop,Scents ,Context,51382,March,5,3,37,13,0,691,0,0,0,0,0,0,0,0,0
App,Entertainment,Context,222939,July,2081,26,16172,570,189351,4751,38,14489,174861,195,3894,178755,14684,3219,1
App,Scents ,Brand,204642,May,299,3,2446,68,20610,3788,4,7085,13526,0,0,13526,7085,1006,0
Phone,Entertainment,Intended,104092,July,377,30,8575,312,203203,1848,91,44735,158469,7867,9200,167669,52601,28350,9
Phone,Scents ,Context,49572,February,7,9,14,46,0,816,0,0,0,0,0,0,0,0,0
Phone,Scents ,Context,49489,May,4,17,42,86,0,796,0,0,0,0,0,0,0,0,0
Desktop,Scents ,Brand,42323,September,62,4,541,18,22195,520,40,1647,20548,0,0,20548,1647,28807,0
Phone,Scents ,Brand,99429,August,7,10,72,100,1319,1290,1,354,965,0,0,965,354,6,0
Desktop,Scents ,Context,49040,February,0,3,3,13,0,665,0,0,0,0,0,0,0,0,0
Phone,Scents ,Context,48307,February,0,6,11,28,0,739,0,0,0,0,0,0,0,0,0
Desktop,Scents ,Context,45881,February,0,1,23,5,0,607,0,0,0,0,0,0,0,0,0
Phone,Scents ,Brand,43908,May,19,5,5,24,1330,677,1,570,760,0,0,760,570,1848,0
Phone,Scents ,Brand,92190,August,15,11,592,100,1336,1447,1,19,1317,0,90,1407,19,161,0
Desktop,Scents ,Browse,3422,September,3,0,49,0,1347,33,35,200,1147,0,0,1147,200,2792,0
Phone,Scents ,Brand,29380,August,13,13,77,38,1356,461,3,0,1356,0,100,1456,0,285,0
Phone,Scents ,Context,45749,February,0,9,44,40,0,753,0,0,0,0,0,0,0,0,0
Desktop,Scents ,Context,43664,June,0,8,21,33,0,465,0,0,0,0,0,0,0,0,0
Desktop,Scents ,Context,37694,May,2,3,16,13,0,337,0,0,0,0,0,0,0,0,0
Desktop,Scents ,Context,34305,March,0,1,0,3,0,449,0,0,0,0,0,0,0,0,0
Phone,Scents ,Brand,43979,August,6,12,144,53,1400,688,2,0,1400,0,0,1400,0,98,0
Phone,Scents ,Brand,15721,February,4,12,120,19,1419,283,0,1286,133,0,0,133,1286,308,0
Phone,Scents ,Brand,38096,September,17,20,257,77,1432,622,2,1,1431,0,0,1431,1,989,0
Desktop,Scents ,Context,29410,May,0,10,3,28,0,419,0,0,0,0,0,0,0,0,0
Desktop,Scents ,Brand,150384,May,9,4,40,61,1448,2093,1,284,1164,0,0,1164,284,921,0
Phone,Scents ,Context,27942,September,0,14,16,39,0,446,0,0,0,0,0,0,0,0,0
Phone,Scents ,Context,24630,April,1,4,13,10,0,383,0,0,0,0,0,0,0,0,0
Desktop,Entertainment,Intended,151642,July,470,10,4061,148,223926,2200,86,34973,188953,2180,930,189883,37153,75079,1
App,Entertainment,Context,78926,July,38,43,313,256,1179,1630,13,203,988,42,162,1138,233,35,12
Desktop,Scents ,Intended,21196,May,1,5,51,10,1515,284,5,0,1515,0,0,1515,0,7135,0
Phone,Scents ,Brand,1238484,August,38,10,227,1196,1550,19834,0,0,1550,0,0,1550,0,49,0
Desktop,Scents ,Browse,6041,June,1,2,55,1,1553,79,20,0,1553,0,0,1553,0,15959,0
Desktop,Scents ,Brand,711250,August,53,3,713,206,1560,7986,0,129,1431,0,24,1455,129,25,0
Desktop,Scents ,Context,24340,June,0,6,20,15,0,319,0,0,0,0,0,0,0,0,0
Desktop,Scents ,Context,22829,September,2,4,11,9,0,226,0,0,0,0,0,0,0,0,0
Desktop,Entertainment,Intended,245207,July,547,6,4289,138,241435,3001,72,28090,213345,0,2300,215645,28090,32797,1
Desktop,Scents ,Context,21093,April,0,16,7,33,0,290,0,0,0,0,0,0,0,0,0
Desktop,Scents ,Brand,667798,March,16,2,177,164,1643,7336,0,330,1313,0,0,1313,330,29,0
Phone,Entertainment,Intended,397412,July,1824,32,20399,1268,271682,7190,34,32593,239088,1260,8047,247135,33853,14115,1
Desktop,Scents ,Intended,4364,September,1,16,62,7,1704,63,24,207,1497,0,0,1497,207,472,0
Phone,Scents ,Brand,69917,June,28,10,356,68,1715,1137,1,46,1668,0,0,1668,46,145,0
Phone,Scents ,Browse,109897,August,0,9,118,102,1719,1755,0,1341,378,0,0,378,1341,326,0
Phone,Scents ,Brand,89822,March,30,9,342,85,1729,1485,1,661,1068,0,130,1198,661,72,0
Desktop,Scents ,Brand,16432,June,14,4,134,7,1742,212,8,0,1742,0,0,1742,0,1364,0
Desktop,Scents ,Brand,41703,August,9,4,154,18,1785,444,4,21,1764,0,0,1764,21,971,0
Phone,Scents ,Browse,48583,March,8,9,195,44,1800,748,2,0,1800,0,0,1800,0,197,0
Phone,Scents ,Context,19148,August,0,10,22,19,0,254,0,0,0,0,0,0,0,0,0
Phone,Scents ,Brand,157624,May,18,9,291,138,1854,2611,1,0,1854,0,0,1854,0,385,0
App,Scents ,Brand,185924,June,353,3,2545,48,22275,3425,5,6394,15880,0,0,15880,6394,3018,0
Desktop,Scents ,Context,18883,April,3,1,15,2,0,104,0,0,0,0,0,0,0,0,0
Desktop,Scents ,Browse,12277,September,3,2,131,2,1883,114,17,2,1881,0,0,1881,2,2641,0
Desktop,Scents ,Context,17806,August,0,15,23,26,0,234,0,0,0,0,0,0,0,0,0
Desktop,Scents ,Context,17209,May,1,4,1,7,0,231,0,0,0,0,0,0,0,0,0
Phone,Scents ,Brand,587342,September,11,14,243,814,1916,9295,0,1902,14,0,0,14,1902,90,0
Desktop,Scents ,Context,16872,April,0,4,6,6,0,198,0,0,0,0,0,0,0,0,0
Desktop,Entertainment,Intended,120799,July,22,15,199,48,4096,1842,14,289,3819,12,12,3819,289,2157,12
Phone,Scents ,Context,16272,May,0,7,12,11,0,269,0,0,0,0,0,0,0,0,0
App,Scents ,Brand,227230,March,293,4,2350,100,25716,4200,3,12413,13303,0,140,13443,12413,8936,0
Desktop,Entertainment,Context,75282,July,1248,6,11919,46,301400,783,324,48188,253212,0,0,253212,48188,319451,0
Phone,Scents ,Brand,1585,May,7,6,38,1,2000,25,81,0,2000,0,0,2000,0,25923,0
App,Scents ,Brand,209522,February,298,3,1412,64,25919,3872,3,13077,12842,0,0,12842,13077,1196,0
Phone,Entertainment,Intended,257859,July,39,22,726,274,7792,4683,13,1751,6052,12,12,6052,1751,255,12
Desktop,Scents ,Context,14450,February,0,6,26,8,0,178,0,0,0,0,0,0,0,0,0
Phone,Entertainment,Intended,420080,July,405,13,22409,557,404034,7497,42,94206,309828,1970,8593,318420,96176,64989,1
Phone,Scents ,Brand,1573,October,31,13,581,2,2041,0,0,19,2023,0,0,2023,19,0,0
App,Scents ,Context,11586,September,1,6,50,7,0,233,0,0,0,0,0,0,0,0,0
Phone,Scents ,Brand,1264,February,42,47,839,6,2088,24,88,0,2088,0,0,2088,0,2388,0
Desktop,Entertainment,Intended,169620,July,597,8,9734,142,416715,2043,175,73652,343063,1300,13767,356829,74952,36832,7
Phone,Scents ,Browse,66156,August,30,15,300,102,2139,1064,2,323,1816,0,0,1816,323,507,0
Phone,Scents ,Context,9518,August,0,6,7,6,0,146,0,0,0,0,0,0,0,0,0
Desktop,Scents ,Browse,9017,September,4,4,64,4,2149,73,16,963,1185,0,0,1185,963,4518,0
Desktop,Scents ,Context,9244,May,0,0,9,0,0,107,0,0,0,0,0,0,0,0,0
Desktop,Entertainment,Intended,124144,July,683,14,6844,176,429709,1414,250,94677,335031,0,17800,352831,94677,108451,13
App,Scents ,Context,5650,September,0,30,14,17,0,116,0,0,0,0,0,0,0,0,0
Desktop,Scents ,Brand,67279,June,13,4,257,30,2172,726,3,0,2172,0,0,2172,0,433,0
Desktop,Scents ,Intended,44010,April,2,3,135,14,2206,585,4,0,2206,0,0,2206,0,1394,0
Phone,Scents ,Brand,25695,August,22,21,173,55,2247,407,5,390,1858,0,0,1858,390,595,0
App,Scents ,Brand,27614,April,14,9,431,26,2262,515,4,198,2064,0,0,2064,198,211,0
Desktop,Scents ,Context,5345,March,0,4,0,2,0,77,0,0,0,0,0,0,0,0,0
Phone,Scents ,Context,4491,May,2,20,12,9,0,68,0,0,0,0,0,0,0,0,0
Phone,Scents ,Context,3969,March,0,10,2,4,0,64,0,0,0,0,0,0,0,0,0
Desktop,Scents ,Brand,4957,September,3,18,53,9,2301,68,31,439,1862,10,235,2097,449,2812,4
Phone,Scents ,Brand,15615,April,143,59,7715,92,28292,252,106,2750,25542,700,1251,26793,3450,2157,8
Desktop,Entertainment,Intended,1820362,July,2703,5,21070,979,436533,21260,20,30347,406186,15667,19059,425245,46013,38473,2
Phone,Scents ,Brand,68250,April,36,5,114,36,2359,1080,2,580,1779,0,0,1779,580,1244,0
Desktop,Scents ,Brand,51622,May,25,3,56,14,2380,692,3,570,1810,140,0,1810,710,3137,0
Phone,Scents ,Brand,76181,May,16,8,283,59,2411,1204,2,0,2411,0,0,2411,0,60,0
App,Scents ,Context,3214,August,0,6,15,2,0,51,0,0,0,0,0,0,0,0,0
Desktop,Scents ,Context,3039,October,0,10,14,3,0,14,0,0,0,0,0,0,0,0,0
Phone,Scents ,Browse,26706,August,6,29,419,77,2423,418,6,607,1816,90,549,2365,697,3402,2
Desktop,Scents ,Context,2709,January,0,11,11,3,0,12,0,0,0,0,0,0,0,0,0
Desktop,Scents ,Brand,13251,September,8,2,225,2,2470,152,13,444,2026,0,0,2026,444,7611,0
Phone,Scents ,Brand,57474,January,27,7,30,42,2476,925,1,1470,1007,0,0,1007,1470,2077,0
Phone,Scents ,Browse,14246,August,6,24,180,34,2483,224,14,436,2047,0,1176,3223,436,17817,5
Phone,Scents ,Brand,80149,May,22,9,298,74,2523,1267,1,758,1765,0,0,1765,758,848,0
Phone,Scents ,Context,2641,June,0,0,11,0,0,42,0,0,0,0,0,0,0,0,0
Phone,Scents ,Brand,48616,September,31,20,863,98,2549,760,3,916,1633,0,748,2381,916,502,1
Desktop,Scents ,Context,2241,August,0,0,1,0,0,33,0,0,0,0,0,0,0,0,0
Desktop,Scents ,Context,2097,March,0,29,15,6,0,9,0,0,0,0,0,0,0,0,0
Phone,Scents ,Context,1917,June,0,26,7,5,0,31,0,0,0,0,0,0,0,0,0
Phone,Entertainment,Context,120259,July,1932,11,24011,127,491403,1852,218,90173,401230,0,2300,403530,90173,49373,1
Phone,Scents ,Brand,39470,April,19,8,169,32,2590,0,0,930,1660,0,0,1660,930,0,0
Phone,Scents ,Context,1855,March,0,22,2,4,0,28,0,0,0,0,0,0,0,0,0
Desktop,Scents ,Brand,530,September,0,0,14,0,2610,0,0,1335,1275,0,0,1275,1335,0,0
Phone,Scents ,Brand,7164,September,5,31,138,22,2613,118,16,849,1764,0,115,1879,849,5088,1
Desktop,Scents ,Brand,25798,April,8,4,63,11,2616,298,9,0,2616,0,0,2616,0,271,0
Desktop,Scents ,Brand,89461,September,20,3,357,25,2625,831,3,80,2545,0,0,2545,80,2130,0
Desktop,Scents ,Context,1749,November,0,17,10,3,0,8,0,0,0,0,0,0,0,0,0
Desktop,Scents ,Intended,8051,August,1,5,109,4,2633,112,18,617,2017,0,0,2017,617,1112,0
Phone,Scents ,Brand,2070,September,0,5,87,1,2664,34,77,22,2642,0,0,2642,22,12957,0
Phone,Scents ,Brand,87910,March,34,10,358,92,2768,1421,2,596,2172,0,0,2172,596,123,0
App,Scents ,Brand,204438,April,497,4,3901,84,30653,3777,4,14178,16476,0,280,16756,14178,1476,0
Desktop,Scents ,Brand,1139670,April,8,2,308,228,2806,12738,0,0,2806,0,0,2806,0,180,0
Desktop,Scents ,Browse,15319,August,3,2,118,3,2839,187,12,516,2323,0,0,2323,516,7445,0
App,Scents ,Context,1094,August,0,18,1,2,0,20,0,0,0,0,0,0,0,0,0
Desktop,Scents ,Brand,221900,June,97,2,1150,49,30678,2703,11,876,29802,0,0,29802,876,35518,0
Desktop,Scents ,Intended,61448,May,3,1,196,7,2889,835,0,2697,192,0,0,192,2697,1509,0
Desktop,Scents ,Brand,52175,March,15,3,206,16,2921,686,3,793,2128,0,0,2128,793,5468,0
Desktop,Scents ,Brand,72434,April,9,2,74,14,2940,717,3,981,1959,0,0,1959,981,107,0
Desktop,Scents ,Context,1033,August,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
Phone,Scents ,Brand,120372,August,33,10,591,118,2965,1898,1,400,2565,0,0,2565,400,835,0
Desktop,Scents ,Context,873,January,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
Phone,Scents ,Brand,43144,March,20,9,166,40,2975,678,4,530,2446,0,0,2446,530,4574,0
Desktop,Entertainment,Intended,1117019,July,2365,7,22936,803,494895,14239,33,32944,461951,0,6250,468201,32944,72358,0
Phone,Scents ,Brand,58470,March,28,6,65,34,2980,911,0,2700,280,0,0,280,2700,9794,0
Desktop,Scents ,Context,674,June,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
Desktop,Scents ,Brand,75746,May,23,3,205,19,3030,794,3,880,2151,0,0,2151,880,740,0
Desktop,Scents ,Brand,19704,April,75,22,3180,43,31572,238,129,2314,29258,0,1534,30792,2314,5210,6
Desktop,Scents ,Brand,235646,June,14,2,124,50,3065,2332,1,573,2492,0,0,2492,573,377,0
Desktop,Entertainment,Intended,208171,July,739,9,10791,181,513141,2257,181,120786,392355,2550,15321,407677,123336,150220,8
Phone,Entertainment,Intended,443942,July,224,25,2393,567,21129,7954,14,2549,18592,12,472,19052,2549,484,12
Desktop,Scents ,Context,558,August,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0
Phone,Scents ,Context,558,June,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0
Phone,Scents ,Intended,84553,June,8,13,433,108,3200,1350,2,707,2492,0,0,2492,707,454,0
Desktop,Scents ,Context,536,January,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0
Phone,Scents ,Brand,35068,September,22,11,278,39,3222,569,5,215,3007,0,0,3007,215,1958,0
Phone,Scents ,Browse,13902,August,1,19,221,27,3239,207,8,1524,1715,0,0,1715,1524,30741,0
Phone,Scents ,Brand,69960,August,52,11,748,74,3261,1134,3,243,3018,0,126,3144,243,1466,0
App,Scents ,Brand,3248,January,9,3,306,1,3314,72,29,1201,2114,0,0,2114,1201,96,0
App,Scents ,Brand,623,February,14,0,469,0,3368,13,209,737,2631,0,0,2631,737,6265,0
Desktop,Entertainment,Context,559717,July,4693,13,28165,732,599696,6643,83,65246,534450,5780,14880,549330,71026,94077,3
Desktop,Scents ,Context,456,January,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
Phone,Entertainment,Intended,449011,July,3668,22,56214,992,671959,7992,70,122079,549880,7100,13147,563027,129179,47390,3
Phone,Scents ,Brand,202076,February,42,12,463,250,3599,3365,1,600,2999,0,0,2999,600,124,0
Phone,Scents ,Brand,4994,March,5,6,34,3,3620,87,22,1750,1870,0,0,1870,1750,4221,0
Desktop,Scents ,Brand,98083,September,46,3,912,25,3642,1016,3,323,3319,0,0,3319,323,444,0
Phone,Scents ,Brand,58132,April,10,8,209,49,3690,919,3,950,2740,0,0,2740,950,1060,0
Phone,Entertainment,Brand,186549,July,33,19,701,150,40577,2857,25,3928,36660,12,12,36660,3928,41894,12
Desktop,Entertainment,Intended,757763,July,3983,10,30584,739,751122,9051,76,73589,677533,950,10111,687644,74539,98836,1
Desktop,Scents ,Brand,23821,September,28,2,650,5,31930,294,96,3691,28239,0,0,28239,3691,84606,0
Desktop,Scents ,Brand,57918,April,21,2,53,12,3917,719,2,2226,1691,0,0,1691,2226,19350,0
Phone,Scents ,Brand,70531,June,7,9,248,63,3918,1118,3,652,3266,0,0,3266,652,1621,0
Desktop,Scents ,Brand,41065,September,32,6,292,23,3945,553,7,219,3727,0,0,3727,219,5485,0
Desktop,Scents ,Brand,10349,August,24,6,174,6,4011,144,17,1627,2383,0,0,2383,1627,1846,0
Desktop,Scents ,Brand,58184,March,6,2,211,12,4013,758,4,1029,2984,0,0,2984,1029,1219,0
Desktop,Scents ,Context,408,June,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0
Phone,Scents ,Brand,42322,June,46,12,642,52,4115,674,5,699,3416,0,0,3416,699,1403,0
Desktop,Scents ,Brand,121705,May,19,1,157,18,4129,1222,3,0,4129,0,0,4129,0,1589,0
App,Scents ,Context,343,August,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0
Desktop,Scents ,Browse,17351,August,3,3,155,5,4205,196,20,218,3987,0,0,3987,218,7688,0
App,Entertainment,Context,155652,July,1271,38,46066,587,834148,3372,205,166523,667625,3730,23600,691225,170253,52920,8
Phone,Scents ,Context,294,January,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
Phone,Scents ,Context,293,April,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
Phone,Scents ,Brand,39286,August,50,9,694,34,4344,469,9,0,4344,0,0,4344,0,378,0
Desktop,Scents ,Brand,41116,August,29,7,493,30,4373,508,8,474,3899,0,0,3899,474,4983,0
Desktop,Scents ,Browse,12998,May,14,4,86,5,4434,161,28,0,4434,0,0,4434,0,911,0
Phone,Scents ,Brand,51479,August,54,11,660,58,4479,853,5,271,4209,0,0,4209,271,1773,0
Phone,Scents ,Brand,77286,April,16,4,189,32,4511,1184,3,923,3588,0,0,3588,923,4036,0
Desktop,Scents ,Brand,221250,February,24,1,296,30,4546,2388,2,0,4546,0,0,4546,0,492,0
App,Scents ,Brand,1793,June,33,28,1304,5,4587,34,109,1254,3334,0,400,3734,1254,1520,12
Phone,Scents ,Intended,226150,June,15,10,759,231,4623,3584,1,281,4342,0,0,4342,281,685,0
Phone,Scents ,Brand,59277,August,33,11,437,66,4665,957,7,103,4563,0,1890,6453,103,3242,2
Desktop,Scents ,Brand,39393,September,8,4,145,14,4722,408,7,1960,2762,0,0,2762,1960,7403,0
Phone,Scents ,Context,291,January,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
Phone,Scents ,Brand,61774,February,66,9,86,58,4902,996,3,2290,2612,0,440,3052,2290,5791,0
Desktop,Scents ,Brand,191059,March,19,3,321,57,4909,2314,2,159,4750,0,0,4750,159,76213,0
Desktop,Scents ,Context,282,September,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Desktop,Scents ,Brand,233755,March,36,4,352,85,4976,2651,1,1429,3548,0,0,3548,1429,243,0
Desktop,Entertainment,Intended,690015,July,418,5,11347,316,898015,9430,77,175032,722983,1546,2386,725369,176578,431674,0
Phone,Scents ,Brand,208608,March,47,12,333,257,5092,3438,1,665,4428,0,0,4428,665,1677,0
Phone,Scents ,Brand,863756,April,15,8,231,672,5173,13822,0,0,5173,0,0,5173,0,240,0
App,Scents ,Brand,191342,January,477,5,2071,100,36257,3574,6,15072,21185,0,100,21285,15072,2018,0
Phone,Scents ,Context,273,September,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
Phone,Scents ,Brand,84191,September,42,12,655,98,5260,1364,4,339,4921,0,0,4921,339,2391,0
Desktop,Scents ,Brand,60302,March,27,3,47,16,5290,766,2,3707,1583,0,0,1583,3707,8264,0
Desktop,Scents ,Intended,55969,June,2,3,255,19,5324,756,7,0,5324,0,0,5324,0,2970,0
Phone,Scents ,Brand,83283,August,30,9,429,79,5396,1280,3,1895,3501,0,0,3501,1895,255,0
Desktop,Scents ,Context,240,August,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
Phone,Scents ,Brand,99492,August,62,14,740,135,5498,1541,3,829,4669,0,0,4669,829,320,0
Phone,Scents ,Intended,4753,February,5,15,292,7,5500,85,48,1432,4068,0,0,4068,1432,387,0
Phone,Scents ,Brand,106509,May,77,13,1230,136,5541,1707,3,949,4592,0,207,4799,949,442,0
Desktop,Scents ,Brand,98799,August,17,5,367,52,5585,1175,4,870,4715,0,0,4715,870,898,0
Desktop,Scents ,Brand,65768,February,23,3,86,18,5647,823,2,4169,1478,0,0,1478,4169,16435,0
Desktop,Scents ,Brand,22462,June,44,8,175,18,5755,302,16,867,4888,0,33,4922,867,25381,0
Phone,Scents ,Brand,201036,March,28,8,451,159,5796,3249,2,800,4996,0,450,5446,800,366,0
App,Scents ,Brand,3100,February,66,42,1797,13,36515,65,553,4123,32392,0,3500,35892,4123,101773,54
Phone,Entertainment,Context,1965618,July,7934,18,63932,3580,899159,33806,23,160384,738775,4075,36378,775153,164459,45275,1
Desktop,Scents ,Brand,60962,January,29,4,106,24,6112,769,2,4203,1909,0,0,1909,4203,24003,0
Desktop,Scents ,Brand,40372,June,5,1,66,3,6137,361,16,432,5704,0,0,5704,432,3188,0
Desktop,Scents ,Brand,1828,September,27,0,1226,0,6171,26,236,0,6171,0,0,6171,0,60674,0
Desktop,Scents ,Brand,35837,August,32,2,1446,6,6190,335,18,3,6186,0,0,6186,3,239,0
Phone,Scents ,Brand,25640,September,7,37,103,94,6241,396,11,1805,4436,0,0,4436,1805,5556,0
Phone,Entertainment,Context,563279,July,2532,29,89036,1648,1084113,9674,96,174444,909669,2100,19320,928988,176544,58697,2
Desktop,Scents ,Context,237,February,0,42,1,1,0,5,0,0,0,0,0,0,0,0,0
Desktop,Scents ,Brand,1532,February,97,0,875,0,6425,20,310,334,6091,0,0,6091,334,15612,0
Desktop,Scents ,Brand,2583,October,37,0,748,0,6460,0,0,0,6460,0,0,6460,0,0,0
Phone,Scents ,Brand,28295,August,29,6,632,17,6519,443,15,0,6519,0,0,6519,0,159,0
Phone,Scents ,Brand,156730,August,97,10,1234,156,6535,2513,2,1739,4796,0,0,4796,1739,1743,0
Desktop,Scents ,Intended,52477,June,1,2,180,11,6536,735,8,606,5930,0,0,5930,606,21243,0
Phone,Scents ,Brand,43037,May,36,8,454,33,6541,694,8,1189,5352,0,0,5352,1189,1675,0
Desktop,Scents ,Brand,325749,May,84,2,1308,54,38504,3730,10,1851,36653,0,730,37383,1851,29673,0
Desktop,Entertainment,Brand,397231,July,56,15,1119,138,95696,4694,31,6666,89042,12,712,89742,6666,9526,12
Phone,Scents ,Brand,275313,August,281,9,2821,258,40160,4306,8,7630,32530,40,230,32760,7670,56301,0
Phone,Scents ,Brand,114865,September,42,9,1213,98,40399,1788,19,7123,33276,0,0,33276,7123,16142,0
Desktop,Scents ,Context,18895,May,10,2,322,4,6608,163,40,150,6458,0,0,6458,150,18685,0
Desktop,Scents ,Intended,33128,March,9,5,230,15,6674,304,14,2309,4365,0,0,4365,2309,14665,0
Desktop,Entertainment,Intended,596139,July,3927,17,40790,1038,1153014,7278,143,152042,1000972,1495,36988,1037960,153537,574526,5
Desktop,Scents ,Browse,40692,August,113,2,1230,9,47879,517,77,8095,39784,0,0,39784,8095,50978,0
App,Scents ,Brand,2682,August,62,7,2083,2,48405,49,829,7941,40464,0,0,40464,7941,11936,0
Desktop,Entertainment,Intended,1019246,July,4706,7,48311,752,1230568,10751,101,166376,1064192,2600,17550,1081742,168976,212202,2
Phone,Scents ,Brand,372125,June,12,15,845,571,48717,5983,6,10492,38225,0,0,38225,10492,12794,0
Phone,Scents ,Brand,71519,August,13,11,292,81,6977,1110,4,2520,4457,0,450,4907,2520,3891,0
Desktop,Scents ,Brand,170886,August,36,3,245,59,7005,1323,6,68,6937,0,650,7587,68,144,0
App,Scents ,Context,206,September,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
Desktop,Scents ,Brand,41131,August,14,2,212,9,7030,432,16,0,7030,0,0,7030,0,2890,0
Phone,Entertainment,Intended,404309,July,2944,18,76193,747,1234293,7186,141,239883,994411,6413,21237,1015648,246295,69033,4
Desktop,Scents ,Brand,60109,May,11,7,173,43,7109,863,8,277,6833,0,0,6833,277,19660,0
Desktop,Scents ,Brand,144806,August,55,4,1004,53,7114,1730,4,325,6788,0,28,6816,325,618,0
Phone,Scents ,Brand,14411,September,61,20,509,29,7137,220,28,946,6191,0,0,6191,946,2815,0
Desktop,Scents ,Brand,21080,August,21,4,158,8,7188,185,39,0,7188,0,0,7188,0,6340,0
Phone,Scents ,Context,186,January,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0
Phone,Scents ,Brand,161965,April,31,7,310,108,7413,2580,2,1437,5977,0,25,6002,1437,996,0
